2dc0975b-e765-4d3e-b479-169052e87fa0	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/2dc0975b-e765-4d3e-b479-169052e87fa0/image/w=1920,quality=90,fit=scale-down
2de22abb-beca-4493-ba51-0dc248ee455c	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/2de22abb-beca-4493-ba51-0dc248ee455c/image/w=1920,quality=90,fit=scale-down
310f3a01-b45d-4ba4-8849-57a43e638953	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/310f3a01-b45d-4ba4-8849-57a43e638953/image/w=1920,quality=90,fit=scale-down
31733dbe-c59c-4799-8abb-d6ce23c095af	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/31733dbe-c59c-4799-8abb-d6ce23c095af/image/w=1920,quality=90,fit=scale-down
32852b30-83ff-4e07-b4f8-16d49cbff4dc	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/32852b30-83ff-4e07-b4f8-16d49cbff4dc/image/w=1920,quality=90,fit=scale-down
3418a071-b863-4c25-b92f-df396cf51376	Slide_18	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/3418a071-b863-4c25-b92f-df396cf51376/Slide_18/w=1920,quality=90,fit=scale-down
34896478-0a43-4d47-bd7d-fae0ff65d9b2	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/34896478-0a43-4d47-bd7d-fae0ff65d9b2/image/w=1920,quality=90,fit=scale-down
34a6bcf8-e2a7-449d-aae3-3162d7d240e4	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/34a6bcf8-e2a7-449d-aae3-3162d7d240e4/image/w=1920,quality=90,fit=scale-down
363b0983-b480-4a43-a8cd-2fb79ac52e06	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/363b0983-b480-4a43-a8cd-2fb79ac52e06/image/w=1920,quality=90,fit=scale-down
36fa537e-1a0d-42b2-bf5b-9f7193b5eb65	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/36fa537e-1a0d-42b2-bf5b-9f7193b5eb65/image/w=1920,quality=90,fit=scale-down
